val_loss	val_accuracy	loss	accuracy
2.3026	0.0980	2.3026	0.0987
2.3026	0.0980	2.3026	0.0987
2.3026	0.0980	2.3026	0.0987
2.3026	0.0980	2.3026	0.0987
2.3026	0.0980	2.3026	0.0987
2.3026	0.0980	2.3026	0.0987
2.3026	0.0980	2.3026	0.0987
2.3026	0.0980	2.3026	0.0987
2.3026	0.0980	2.3026	0.0987
2.3026	0.0980	2.3026	0.0987
